71773	429657376	1496673109222	总能 能看 看到 乞讨 的人 的 人 唱 陈星 的 歌 我 真 特 么 想上去 想上 上去 踹 翻 他们 他 们 陈星 的 歌 是 唱 给 打工 的人 的 人 的 是 唱 给 奋斗 的人 的 人 的 不是 特 么 行骗 乞讨 的人 的 人 
71922	1047433673	1520528810598	听了 这首 首歌 很久 居然 评论 那么 少 
71540	605282379	1509792252358	前奏 是什么 什么 曲子 很 耳熟 谁 可以 告诉我 告诉 我 
71747	622947158	1511513236925	陈 奕 唱歌 其实 很好 好听 这些 歌曲 也 非常好 非常 好听 
72157	549415433	1504764402846	就是 怕 有人 有 人 给我 我们 我 们 造谣 还想 挣点 点钱 
71451	338231347	1490361343974	音乐课 音乐 课 易 老师 教 的 打个 卡 
72106	671333142	1515855250456	the notice 
71872	494577412	1501661900863	憨笑 梦幻 bling bling 的 感觉 
73466	279976465	1483534954662	沙发 
72044	681996779	1516695493626	呆 
72504	716926701	1519480530633	666 这 说唱 最 6 
74694	1047312612	1520522543685	清风 说 港 漫 来 的 回忆 无名 妻子 身亡 无名 亦因 悲痛 逝世 配上 这 bgm 真是 绝了 
71409	443055787	1497759519956	总有 有 一些 一 些 蠢货 自作聪明 自作 聪明 的 揣测 已经有 已经 有 很多 多音 音乐人 音乐 人 回忆 证明了 证明 明了 他 从没有 从没 没有 有 中途 离开 开过 过活 活动 现场 所以 绝对不 绝对 不是 瘾君子 君子 而他 他 生前 也 说 过 不用 解释 其实 他 是 不屑于 不屑 于 解释 清者自清 
73739	724993623	1520097210534	96 年 的 我 好喜欢 喜欢 这首 首歌 嘻嘻 真好 好听 可爱 
71414	610938018	1510319965799	这不是 这不 不是 钢琴 独奏 撇嘴 
72370	729018077	1520481712351	南安 眉山 山人 人前 前来 报到 
71917	668351736	1515602019012	八十年代 八十 十年代 十年 年代 的 旧 歌 果断 收藏 
70014	440440693	1497536940025	我 也 想要 
72946	432332810	1496893371329	爱 对了 是 爱情 爱错 错了 是 青春 第一 一 
71430	718127928	1519571197724	底 噪 真的 的 大 
72461	707765027	1518767080112	2 43 超 喜欢 色 
70237	223754500	1475481105421	好 
70140	1049002302	1520666451973	是 啊 
70384	727184807	1520321605384	歌词 实在 真实 南方人 南方 方人 顶起来 顶起 起来 
71478	726273260	1520230102517	网易 云 音乐 歌词 完全 全不 不对 啊 
70282	1048530132	1520619169608	呆 
73717	693144296	1517617096862	最后 一句 一 句 歌词 是 友谊 的 花开 万里 万 里 香 还有 有 个 小 蓓蕾 唱 的 版本 
73160	719403499	1519680743493	放心好了 放心 好了 在下 没 这个 胆量 
73202	608139846	1510054579520	黃 梁 黨 打卡 
70551	719589834	1519703367618	嗯 
74253	708583057	1518843826079	找了 半天 终于 找到 到了 当 听到 这 音乐 时 我 想了 很多 
70329	721272704	1519830043822	呲牙 
72487	179687139	1467867920973	李 大 傻 我 听的歌 的 歌 
70268	340841541	1490646889392	有 
70513	627052545	1511885974790	练了 好久 也 练 不会 的 曲子 之一 一 
72518	251983191	1479870942883	圈 
73918	624967397	1511694141345	想念 
70680	339321245	1490468605279	好听 啊 
70319	196866394	1470823221813	沙发 
73866	680577151	1516565449116	大笑 
71363	668846081	1515656603307	怎么 找 
71088	650309124	1514091666061	这么 少 人 
73905	40686200	1444753067619	第九 九 
70392	303924696	1486485051377	人少 的 地方 常有 有 我 
74117	618839197	1511083261748	翻译 一下 一 下 
71209	238491361	1477831982534	都是 从 弹指之间 弹指 之间 过来 的 憨笑 
74032	40344893	1444641300830	原来 来自 自己 都可以 都可 可以 快乐 开心 不再 偶然 一变 一 变 应 万变 万 变 原来 来自 自己 都可以 都可 可以 快乐 天天 都可 安然 想去 爱 便 爱 
74179	709109611	1518881125412	日 推 你 是不是 不是 对 我 有错 有 错误 的 理解 ﾟ ﾟ ﾂ 
71122	233024773	1476977288895	每当 当我 我 想你 你 的 时候 我 要 忍住 不想 
71328	383850596	1494888950472	你 随风 而 逝 
72189	684593900	1516912483673	曲 库 小 护士 歌名 错了 请 修改 一下 一 下 谢谢 大笑 
70439	685696571	1517012178340	做 兄弟 的 今天 做 公祭 明天 就 忘记 
70274	661310581	1515053926550	最爱 成 老 的 渔 樵 问答 大师 永生 
71025	719955224	1519727912999	不爱 爱听 滚蛋 
70373	1048431288	1520612367137	范逸臣 你 会好 的 
72805	666700972	1515472354245	周总理 总理 最爱 的 一首 一 首 曲子 饱含 深情 和 苦楚 
71473	596435629	1509010283205	你 是的 的 水中 花 可望不可即 可望 不可 即 不经意 不经 经意 的 触 碰 再也 也无 无影 踪 
70383	195612465	1470632633951	为什么 什么 没人 知道 这个 我 觉得 超级 好听 
70677	329859789	1489430744352	自有 有 痴情 者 
73164	1048855462	1520657390660	notmypresident# notmypresident 
70837	226197092	1475849970707	好酒 不怕 巷 深 好歌 不怕 垫底 
70420	643451389	1513434332679	存 了 好久 的 音乐 
71581	672544223	1515946423402	经典 老歌 陈 汝 佳 声音 真的 的 耐 听 
70412	721988012	1519884871879	看 多 桑 的 时候 这首 首歌 一下子 一下 一 下子 下 子 就 抓住 住了 我 作为 一个 一 个 闽南人 闽南 南人 看着 自己 父辈 以及 祖辈 的 医生 的 命运 感触良多 感触 良多 总 忍不住 不住 想 泪 目 
71651	651425184	1514191723882	实力派 实力 派 亲亲 
71398	715461838	1519379953778	感动 死了 
72119	601595814	1509456830404	如被 铅 灌满 的 心脏 
72537	686544600	1517065215621	回忆 
73263	565931384	1506236592068	真心真意 真心 真意 版 什么 鬼 
72076	719928718	1519727363479	前 几句 
71074	715572285	1519384997287	曹 松 章 的 大部份 大部 部份 歌 都好 好好 好听 爱心 
72395	573265631	1506943813318	晋江人 晋江 人 路过 
71242	461663272	1499244271690	我 有 一段 一 段 情 
73692	201931541	1471631333005	自己 唱歌 听歌 识 曲 而来 亲亲 支持 
71268	391269397	1495598811672	呜 哦 呜 哦 
73123	717968856	1519563762630	orz 今天 听歌 翻 评论 才 看到 到你 你 的 回复 看到了 看到 到了 专辑 图片 上 的 录音室 录音 室 版 orz 
71592	728958572	1520477168353	2002 年 的 那个 冬天 天上 初一 一 借 英语老师 英语 老师 的 junior english 磁带 边 听 英语 边 听 陈星 学习 不在 枯燥 单调 如今 在国外 国外 工作 怀念 那时 的 简单 和 纯真 怀念 我 的 第一位 第一 一位 一 位 英语 启蒙 老师 那么 美丽动人 美丽 动人 17 年 过去了 过去 去了 再也 未曾 相遇 在 梦中 依稀 会见 见到 见 到你 你 那 美丽 的 面庞 希望 一切 一 切 安好 来生 不再 师生 生相 相称 愿 守护 你 一生 一 生 
72308	650870744	1514128482852	感谢 雨果 
71949	571750769	1506821411955	暴风 板凳 
70593	713551636	1519230183339	从不 不听 中文 歌 日 推 一首 一 首 中文 歌 凑 单 嘛 口罩 
72643	495881153	1501749056739	哇 杨晨 好巧 
72974	126176235	1457106008948	一首 一 首 深情 动人 的 歌 
71229	180171054	1467948326969	几年前 几年 年前 很喜欢 喜欢 的 一首歌 一首 一 首歌 首 歌 前段时间 前段 时间 网易 没有 有 没想到 没想 想到 提交 后 就有 有 了 可惜 曾经 的 那 女孩 已经 不在 在身 身边 了 
